NUTS 3 CODE;LAU CODE;LAU NAME NATIONAL;LAU NAME LATIN;CHANGE (Y/N);POPULATION;TOTAL AREA (km2);DEGURBA;DEG change compared to last year;COASTAL AREA (yes/no);COAST change compared to last year;CITY_ID;CITY_ID change compared to last year;CITY_NAME;GREATER_CITY_ID;GREATER_CITY_ID change compared to last year;GREATER_CITY_NAME;FUA_ID;FUA_ID change compared to last year;FUA_NAME
DE40F;12070246;Lenzerwische;Lenzerwische;no;447;42,08;3;;;;;;;;;;;;
DE40F;12070266;Marienfließ;Marienfließ;no;707;77,70;3;;;;;;;;;;;;
DE40F;12070280;Meyenburg, Stadt;Meyenburg, Stadt;no;2104;50,74;3;;;;;;;;;;;;
DE40F;12070296;Perleberg, Stadt;Perleberg, Stadt;no;12317;138,69;2;;;;;;;;;;;;
DE40F;12070300;Pirow;Pirow;no;436;37,81;3;;;;;;;;;;;;
DE40F;12070302;Plattenburg;Plattenburg;no;3325;202,02;3;;;;;;;;;;;;
DE40F;12070316;Pritzwalk, Stadt;Pritzwalk, Stadt;no;12009;167,47;3;;;;;;;;;;;;
DE40F;12070325;Putlitz, Stadt;Putlitz, Stadt;no;2707;119,68;3;;;;;;;;;;;;
DE40F;12070348;Rühstädt;Rühstädt;no;470;28,99;3;;;;;;;;;;;;
DE40F;12070393;Triglitz;Triglitz;no;502;31,82;3;;;;;;;;;;;;
DE40F;12070416;Weisen;Weisen;no;954;15,63;3;;;;;;;;;;;;
DE40F;12070424;Wittenberge, Stadt;Wittenberge, Stadt;no;17201;50,63;2;;;;;;;;;;;;
DE40G;12071028;Briesen;Briesen;no;763;9,13;3;;;;;;;;;;;;
DE40G;12071032;Burg (Spreewald);Burg (Spreewald);no;4276;35,26;3;;;;;;;;;;;;
DE40G;12071041;Dissen-Striesow;Dissen-Striesow;no;984;19,98;3;;;;;;;;;;;;
DE40G;12071044;Döbern, Stadt;Döbern, Stadt;no;3250;15,79;3;;;;;;;;;;;;
DE40G;12071052;Drachhausen;Drachhausen;no;800;38,40;3;;;;;;;;;;;;
DE40G;12071057;Drebkau, Stadt;Drebkau, Stadt;no;5580;143,91;3;;;;;;;;;;;;
DE40G;12071060;Drehnow;Drehnow;no;521;10,97;3;;;;;;;;;;;;
DE40G;12071074;Felixsee;Felixsee;no;1898;35,52;3;;;;;;;;;;;;
DE40G;12071076;Forst (Lausitz), Stadt;Forst (Lausitz), Stadt;no;18353;110,70;2;;;;;;;;;;;;
DE40G;12071153;Groß Schacksdorf-Simmersdorf;Groß Schacksdorf-Simmersdorf;no;1025;25,17;3;;;;;;;;;;;;
DE40G;12071160;Guben, Stadt;Guben, Stadt;no;17174;43,99;2;;;;;;;;;;;;
DE40G;12071164;Guhrow;Guhrow;no;521;6,68;3;;;;;;;;;;;;
DE40G;12071176;Heinersbrück;Heinersbrück;no;573;23,98;3;;;;;;;;;;;;
DE40G;12071189;Jämlitz-Klein Düben;Jämlitz-Klein Düben;no;468;28,72;3;;;;;;;;;;;;
DE40G;12071193;Jänschwalde;Jänschwalde;no;1537;82,37;3;;;;;;;;;;;;
DE40G;12071244;Kolkwitz;Kolkwitz;no;9189;104,67;3;;;;;;;;;;;;
DE40G;12071294;Neiße-Malxetal;Neiße-Malxetal;no;1624;82,57;3;;;;;;;;;;;;
DE40G;12071301;Neuhausen/Spree;Neuhausen/Spree;no;4935;134,22;3;;;;;;;;;;;;
DE40G;12071304;Peitz, Stadt;Peitz, Stadt;no;4362;13,49;3;;;;;;;;;;;;
DE40G;12071337;Schenkendöbern;Schenkendöbern;no;3613;215,03;3;;;;;;;;;;;;
DE40G;12071341;Schmogrow-Fehrow;Schmogrow-Fehrow;no;789;30,41;3;;;;;;;;;;;;
DE40G;12071372;Spremberg, Stadt;Spremberg, Stadt;no;22456;202,32;2;;;;;;;;;;;;
DE40G;12071384;Tauer;Tauer;no;694;42,22;3;;;;;;;;;;;;
DE40G;12071386;Teichland;Teichland;no;1118;35,17;3;;;;;;;;;;;;
DE40G;12071392;Tschernitz;Tschernitz;no;1239;13,26;3;;;;;;;;;;;;
DE40G;12071401;Turnow-Preilack;Turnow-Preilack;no;1145;38,02;3;;;;;;;;;;;;
DE40G;12071408;Welzow, Stadt;Welzow, Stadt;no;3490;39,57;3;;;;;;;;;;;;
DE40G;12071412;Werben;Werben;no;1693;25,01;3;;;;;;;;;;;;
DE40G;12071414;Wiesengrund;Wiesengrund;no;1386;50,44;3;;;;;;;;;;;;
DE40H;12072002;Am Mellensee;Am Mellensee;no;6747;104,68;3;;;;;;;;;;;;
DE40H;12072014;Baruth/Mark, Stadt;Baruth/Mark, Stadt;no;4137;233,83;3;;;;;;;;;;;;
DE40H;12072017;Blankenfelde-Mahlow;Blankenfelde-Mahlow;no;27378;55,17;2;;;;;;;;;;;;
DE40H;12072053;Dahme/Mark, Stadt;Dahme/Mark, Stadt;no;4930;162,59;3;;;;;;;;;;;;
DE40H;12072055;Dahmetal;Dahmetal;no;476;41,56;3;;;;;;;;;;;;
DE40H;12072120;Großbeeren;Großbeeren;no;8393;51,89;2;;;;;;;;;;;;
DE40H;12072157;Ihlow;Ihlow;no;683;47,69;3;;;;;;;;;;;;
DE40H;12072169;Jüterbog, Stadt;Jüterbog, Stadt;no;12393;176,48;3;;;;;;;;;;;;
DE40H;12072232;Luckenwalde, Stadt;Luckenwalde, Stadt;no;20674;46,61;2;;;;;;;;;;;;
DE40H;12072240;Ludwigsfelde, Stadt;Ludwigsfelde, Stadt;no;25665;109,98;2;;;;;;;;;;;;
DE40H;12072297;Niedergörsdorf;Niedergörsdorf;no;6123;205,77;3;;;;;;;;;;;;
DE40H;12072298;Niederer Fläming;Niederer Fläming;no;3086;186,11;3;;;;;;;;;;;;
DE40H;12072312;Nuthe-Urstromtal;Nuthe-Urstromtal;no;6578;341,31;3;;;;;;;;;;;;
DE40H;12072340;Rangsdorf;Rangsdorf;no;11279;33,79;2;;;;;;;;;;;;
DE40H;12072426;Trebbin, Stadt;Trebbin, Stadt;no;9433;126,37;3;;;;;;;;;;;;
DE40H;12072477;Zossen, Stadt;Zossen, Stadt;no;18915;180,39;3;;;;;;;;;;;;
DE40I;12073008;Angermünde, Stadt;Angermünde, Stadt;no;13837;324,21;3;;;;;;;;;;;;
DE40I;12073032;Berkholz-Meyenburg;Berkholz-Meyenburg;no;1226;11,76;3;;;;;;;;;;;;
DE40I;12073069;Boitzenburger Land;Boitzenburger Land;no;3151;217,38;3;;;;;;;;;;;;
DE40I;12073085;Brüssow, Stadt;Brüssow, Stadt;no;1859;101,83;3;;;;;;;;;;;;
DE40I;12073093;Carmzow-Wallmow;Carmzow-Wallmow;no;614;32,07;3;;;;;;;;;;;;
DE40I;12073097;Casekow;Casekow;no;1890;94,26;3;;;;;;;;;;;;
DE40I;12073157;Flieth-Stegelitz;Flieth-Stegelitz;no;536;46,93;3;;;;;;;;;;;;
DE40I;12073189;Gartz (Oder), Stadt;Gartz (Oder), Stadt;no;2550;61,89;3;;;;;;;;;;;;
DE40I;12073201;Gerswalde;Gerswalde;no;1568;97,06;3;;;;;;;;;;;;
DE40I;12073216;Göritz;Göritz;no;805;25,55;3;;;;;;;;;;;;
DE40I;12073225;Gramzow;Gramzow;no;1856;66,20;3;;;;;;;;;;;;
DE40I;12073261;Grünow;Grünow;no;945;34,91;3;;;;;;;;;;;;
DE40I;12073309;Hohenselchow-Groß Pinnow;Hohenselchow-Groß Pinnow;no;780;41,50;3;;;;;;;;;;;;
DE40I;12073384;Lychen, Stadt;Lychen, Stadt;no;3207;111,99;3;;;;;;;;;;;;
DE40I;12073386;Mark Landin;Mark Landin;no;1013;45,41;3;;;;;;;;;;;;
DE40I;12073393;Mescherin;Mescherin;no;825;31,03;3;;;;;;;;;;;;
DE40I;12073396;Milmersdorf;Milmersdorf;no;1447;63,57;3;;;;;;;;;;;;
DE40I;12073404;Mittenwalde;Mittenwalde;no;358;23,07;3;;;;;;;;;;;;
DE40I;12073429;Nordwestuckermark;Nordwestuckermark;no;4248;254,31;3;;;;;;;;;;;;
DE40I;12073430;Oberuckersee;Oberuckersee;no;1673;84,96;3;;;;;;;;;;;;
DE40I;12073440;Pinnow;Pinnow;no;900;12,94;3;;;;;;;;;;;;
DE40I;12073452;Prenzlau, Stadt;Prenzlau, Stadt;no;19110;142,96;2;;;;;;;;;;;;
DE40I;12073458;Randowtal;Randowtal;no;928;64,18;3;;;;;;;;;;;;
DE40I;12073490;Schenkenberg;Schenkenberg;no;625;30,16;3;;;;;;;;;;;;
DE40I;12073505;Schöneberg;Schöneberg;no;811;46,62;3;;;;;;;;;;;;
DE40I;12073520;Schönfeld;Schönfeld;no;593;29,26;3;;;;;;;;;;;;
DE40I;12073532;Schwedt/Oder, Stadt;Schwedt/Oder, Stadt;no;30075;205,56;2;;;;;;;;;;;;
DE40I;12073565;Tantow;Tantow;no;801;35,47;3;;;;;;;;;;;;
DE40I;12073569;Temmen-Ringenwalde;Temmen-Ringenwalde;no;530;63,32;3;;;;;;;;;;;;
DE40I;12073572;Templin, Stadt;Templin, Stadt;no;15974;379,57;3;;;;;;;;;;;;
DE40I;12073578;Uckerfelde;Uckerfelde;no;931;46,27;3;;;;;;;;;;;;
DE40I;12073579;Uckerland;Uckerland;no;2664;167,16;3;;;;;;;;;;;;
DE40I;12073603;Passow;Passow;no;1454;51,38;3;;;;;;;;;;;;
DE40I;12073645;Zichow;Zichow;no;565;32,22;3;;;;;;;;;;;;
DEXXX;13000999;Küstengewässer einschl. Anteil am Festlandsockel;Küstengewässer einschl. Anteil am Festlandsockel;no;0;1,00;3;;;;;;;;;;;;
DE803;13003000;Rostock, Hansestadt;Rostock, Hansestadt;no;208409;181,36;1;;;;;;;;;;;;
DE804;13004000;Schwerin, Landeshauptstadt;Schwerin, Landeshauptstadt;no;95797;130,52;1;;;;;;;;;;;;
DE80J;13071001;Alt Schwerin;Alt Schwerin;no;547;44,44;3;;;;;;;;;;;;
DE80J;13071002;Altenhagen;Altenhagen;no;312;11,08;3;;;;;;;;;;;;
DE80J;13071003;Altenhof;Altenhof;no;360;16,63;3;;;;;;;;;;;;
DE80J;13071004;Altentreptow, Stadt;Altentreptow, Stadt;no;5308;53,08;3;;;;;;;;;;;;
DE80J;13071005;Ankershagen;Ankershagen;no;522;28,23;3;;;;;;;;;;;;
DE80J;13071006;Bartow;Bartow;no;472;25,13;3;;;;;;;;;;;;
DE80J;13071007;Basedow;Basedow;no;688;35,54;3;;;;;;;;;;;;
DE80J;13071008;Beggerow;Beggerow;no;491;29,82;3;;;;;;;;;;;;
DE80J;13071009;Beseritz;Beseritz;no;116;11,09;3;;;;;;;;;;;;
DE80J;13071010;Blankenhof;Blankenhof;no;706;18,22;3;;;;;;;;;;;;
DE80J;13071011;Blankensee;Blankensee;no;1609;56,16;3;;;;;;;;;;;;
DE80J;13071012;Blumenholz;Blumenholz;no;755;41,83;3;;;;;;;;;;;;
DE80J;13071013;Bollewick;Bollewick;no;633;26,71;3;;;;;;;;;;;;
DE80J;13071014;Borrentin;Borrentin;no;804;48,28;3;;;;;;;;;;;;
DE80J;13071015;Bredenfelde;Bredenfelde;no;201;8,59;3;;;;;;;;;;;;
DE80J;13071016;Breesen;Breesen;no;535;24,64;3;;;;;;;;;;;;
DE80J;13071017;Breest;Breest;no;136;9,48;3;;;;;;;;;;;;
DE80J;13071018;Briggow;Briggow;no;325;14,38;3;;;;;;;;;;;;
DE80J;13071019;Brunn;Brunn;no;1030;47,77;3;;;;;;;;;;;;
DE80J;13071020;Buchholz;Buchholz;no;140;15,41;3;;;;;;;;;;;;
DE80J;13071021;Burg Stargard, Stadt;Burg Stargard, Stadt;no;5398;76,61;3;;;;;;;;;;;;
DE80J;13071022;Burow;Burow;no;989;17,34;3;;;;;;;;;;;;
DE80J;13071023;Bütow;Bütow;no;473;26,45;3;;;;;;;;;;;;
DE80J;13071025;Carpin;Carpin;no;869;64,11;3;;;;;;;;;;;;
DE80J;13071026;Cölpin;Cölpin;no;790;21,24;3;;;;;;;;;;;;
DE80J;13071027;Dargun, Stadt;Dargun, Stadt;no;4410;118,01;3;;;;;;;;;;;;
DE80J;13071028;Datzetal;Datzetal;no;864;41,23;3;;;;;;;;;;;;
DE80J;13071029;Demmin, Hansestadt;Demmin, Hansestadt;no;10865;82,06;2;;;;;;;;;;;;
DE80J;13071030;Duckow;Duckow;no;227;14,21;3;;;;;;;;;;;;
DE80J;13071032;Faulenrost;Faulenrost;no;630;33,76;3;;;;;;;;;;;;
DE80J;13071033;Feldberger Seenlandschaft;Feldberger Seenlandschaft;no;4443;201,15;3;;;;;;;;;;;;
DE80J;13071034;Fincken;Fincken;no;503;34,95;3;;;;;;;;;;;;
DE80J;13071035;Friedland, Stadt;Friedland, Stadt;no;6514;132,66;3;;;;;;;;;;;;
DE80J;13071036;Fünfseen;Fünfseen;no;1053;51,78;3;;;;;;;;;;;;
DE80J;13071037;Galenbeck;Galenbeck;no;1100;93,54;3;;;;;;;;;;;;
DE80J;13071038;Genzkow;Genzkow;no;116;9,12;3;;;;;;;;;;;;
DE80J;13071039;Gielow;Gielow;no;1088;23,55;3;;;;;;;;;;;;
DE80J;13071041;Gnevkow;Gnevkow;no;345;17,16;3;;;;;;;;;;;;
DE80J;13071042;Godendorf;Godendorf;no;239;13,93;3;;;;;;;;;;;;
DE80J;13071043;Göhren-Lebbin;Göhren-Lebbin;no;599;32,24;3;;;;;;;;;;;;
DE80J;13071044;Golchen;Golchen;no;290;23,64;3;;;;;;;;;;;;
DE80J;13071045;Gotthun;Gotthun;no;340;10,02;3;;;;;;;;;;;;
DE80J;13071046;Grabow-Below;Grabow-Below;no;103;13,63;3;;;;;;;;;;;;
DE80J;13071047;Grabowhöfe;Grabowhöfe;no;1351;43,09;3;;;;;;;;;;;;
DE80J;13071048;Grammentin;Grammentin;no;232;17,19;3;;;;;;;;;;;;
DE80J;13071049;Grapzow;Grapzow;no;367;15,04;3;;;;;;;;;;;;
DE80J;13071050;Grischow;Grischow;no;227;11,22;3;;;;;;;;;;;;
DE80J;13071053;Groß Kelle;Groß Kelle;no;101;6,68;3;;;;;;;;;;;;
DE80J;13071054;Groß Miltzow;Groß Miltzow;no;1011;48,67;3;;;;;;;;;;;;
DE80J;13071055;Groß Nemerow;Groß Nemerow;no;1150;21,02;3;;;;;;;;;;;;
DE80J;13071056;Groß Plasten;Groß Plasten;no;745;17,48;3;;;;;;;;;;;;
DE80J;13071057;Groß Teetzleben;Groß Teetzleben;no;668;21,76;3;;;;;;;;;;;;
DE80J;13071058;Grünow;Grünow;no;295;23,23;3;;;;;;;;;;;;
DE80J;13071059;Gültz;Gültz;no;515;23,69;3;;;;;;;;;;;;
DE80J;13071060;Gülzow;Gülzow;no;439;12,19;3;;;;;;;;;;;;
DE80J;13071063;Hohen Wangelin;Hohen Wangelin;no;539;43,97;3;;;;;;;;;;;;
DE80J;13071064;Hohenbollentin;Hohenbollentin;no;111;6,55;3;;;;;;;;;;;;
DE80J;13071065;Hohenmocker;Hohenmocker;no;431;27,02;3;;;;;;;;;;;;
DE80J;13071066;Hohenzieritz;Hohenzieritz;no;478;20,54;3;;;;;;;;;;;;
DE80J;13071067;Holldorf;Holldorf;no;775;15,67;3;;;;;;;;;;;;
DE80J;13071068;Ivenack;Ivenack;no;850;39,64;3;;;;;;;;;;;;
DE80J;13071069;Jabel;Jabel;no;642;80,02;3;;;;;;;;;;;;
DE80J;13071070;Jürgenstorf;Jürgenstorf;no;888;22,37;3;;;;;;;;;;;;
DE80J;13071071;Kargow;Kargow;no;691;69,40;3;;;;;;;;;;;;
DE80J;13071072;Kentzlin;Kentzlin;no;200;11,80;3;;;;;;;;;;;;
DE80J;13071073;Kieve;Kieve;no;127;15,52;3;;;;;;;;;;;;
DE80J;13071074;Kittendorf;Kittendorf;no;289;21,17;3;;;;;;;;;;;;
DE80J;13071075;Klein Vielen;Klein Vielen;no;645;45,63;3;;;;;;;;;;;;
DE80J;13071076;Kletzin;Kletzin;no;694;27,28;3;;;;;;;;;;;;
DE80J;13071077;Klink;Klink;no;1127;25,04;3;;;;;;;;;;;;
DE80J;13071078;Klocksin;Klocksin;no;301;23,82;3;;;;;;;;;;;;
DE80J;13071079;Knorrendorf;Knorrendorf;no;579;28,65;3;;;;;;;;;;;;
DE80J;13071080;Kratzeburg;Kratzeburg;no;518;55,50;3;;;;;;;;;;;;
DE80J;13071081;Kriesow;Kriesow;no;300;19,75;3;;;;;;;;;;;;
DE80J;13071083;Kublank;Kublank;no;173;13,49;3;;;;;;;;;;;;
DE80J;13071084;Kummerow;Kummerow;no;575;57,72;3;;;;;;;;;;;;
DE80J;13071087;Lärz;Lärz;no;501;43,14;3;;;;;;;;;;;;
DE80J;13071088;Leizen;Leizen;no;491;27,64;3;;;;;;;;;;;;
DE80J;13071089;Lindenberg;Lindenberg;no;216;13,08;3;;;;;;;;;;;;
DE80J;13071090;Lindetal;Lindetal;no;1139;56,33;3;;;;;;;;;;;;
DE80J;13071091;Ludorf;Ludorf;no;481;48,52;3;;;;;;;;;;;;
DE80J;13071092;Malchin, Stadt;Malchin, Stadt;no;7346;95,00;2;;;;;;;;;;;;
DE80J;13071093;Malchow, Stadt;Malchow, Stadt;no;6619;44,71;2;;;;;;;;;;;;
DE80J;13071095;Massow;Massow;no;190;17,42;3;;;;;;;;;;;;
DE80J;13071096;Meesiger;Meesiger;no;221;8,97;3;;;;;;;;;;;;
DE80J;13071097;Melz;Melz;no;335;18,04;3;;;;;;;;;;;;
DE80J;13071099;Mirow, Stadt;Mirow, Stadt;no;3955;158,32;3;;;;;;;;;;;;
DE80J;13071100;Möllenbeck;Möllenbeck;no;700;36,32;3;;;;;;;;;;;;
DE80J;13071101;Möllenhagen;Möllenhagen;no;1525;50,05;3;;;;;;;;;;;;
DE80J;13071102;Mölln;Mölln;no;511;29,73;3;;;;;;;;;;;;
DE80J;13071103;Moltzow;Moltzow;no;916;46,71;3;;;;;;;;;;;;
DE80J;13071104;Neddemin;Neddemin;no;335;12,53;3;;;;;;;;;;;;
DE80J;13071105;Neetzka;Neetzka;no;229;13,57;3;;;;;;;;;;;;
DE80J;13071107;Neubrandenburg, Stadt;Neubrandenburg, Stadt;no;64259;86,11;1;;;;;;;;;;;;
DE80J;13071108;Neuenkirchen;Neuenkirchen;no;1107;23,07;3;;;;;;;;;;;;
DE80J;13071109;Neukalen, Stadt;Neukalen, Stadt;no;1749;47,97;3;;;;;;;;;;;;
DE80J;13071110;Neustrelitz, Stadt;Neustrelitz, Stadt;no;20135;139,86;2;;;;;;;;;;;;
DE80J;13071111;Neverin;Neverin;no;1003;13,32;3;;;;;;;;;;;;
DE80J;13071112;Nossendorf;Nossendorf;no;706;35,13;3;;;;;;;;;;;;
DE80J;13071113;Nossentiner Hütte;Nossentiner Hütte;no;660;40,25;3;;;;;;;;;;;;
DE80J;13071114;Penkow;Penkow;no;284;9,35;3;;;;;;;;;;;;
DE80J;13071115;Penzlin, Stadt;Penzlin, Stadt;no;4177;115,56;3;;;;;;;;;;;;
DE80J;13071116;Petersdorf;Petersdorf;no;148;7,86;3;;;;;;;;;;;;
DE80J;13071117;Pragsdorf;Pragsdorf;no;493;14,32;3;;;;;;;;;;;;
DE80J;13071118;Priborn;Priborn;no;362;15,41;3;;;;;;;;;;;;
DE80J;13071119;Priepert;Priepert;no;319;22,58;3;;;;;;;;;;;;
DE80J;13071120;Pripsleben;Pripsleben;no;247;10,11;3;;;;;;;;;;;;
DE80J;13071122;Rechlin;Rechlin;no;2009;77,69;3;;;;;;;;;;;;
DE80J;13071123;Ritzerow;Ritzerow;no;394;22,09;3;;;;;;;;;;;;
DE80J;13071124;Röbel/Müritz, Stadt;Röbel/Müritz, Stadt;no;5109;30,69;3;;;;;;;;;;;;
DE80J;13071125;Röckwitz;Röckwitz;no;288;14,90;3;;;;;;;;;;;;
DE80J;13071127;Rosenow;Rosenow;no;945;31,65;3;;;;;;;;;;;;
DE80J;13071128;Sarow;Sarow;no;711;33,75;3;;;;;;;;;;;;
DE80J;13071130;Schönbeck;Schönbeck;no;450;24,47;3;;;;;;;;;;;;
DE80J;13071131;Schönfeld;Schönfeld;no;366;16,21;3;;;;;;;;;;;;
DE80J;13071132;Schönhausen;Schönhausen;no;230;18,75;3;;;;;;;;;;;;
DE80J;13071133;Schwarz;Schwarz;no;367;26,42;3;;;;;;;;;;;;
DE80J;13071135;Siedenbollentin;Siedenbollentin;no;583;18,82;3;;;;;;;;;;;;
DE80J;13071136;Siedenbrünzow;Siedenbrünzow;no;519;27,60;3;;;;;;;;;;;;
DE80J;13071137;Sietow;Sietow;no;603;18,87;3;;;;;;;;;;;;
DE80J;13071138;Silz;Silz;no;338;10,69;3;;;;;;;;;;;;
DE80J;13071139;Sommersdorf;Sommersdorf;no;220;8,75;3;;;;;;;;;;;;
DE80J;13071140;Sponholz;Sponholz;no;732;26,96;3;;;;;;;;;;;;
DE80J;13071141;Staven;Staven;no;397;14,72;3;;;;;;;;;;;;
DE80J;13071142;Stavenhagen, Reuterstadt, Stadt;Stavenhagen, Reuterstadt, Stadt;no;5766;41,02;3;;;;;;;;;;;;
DE80J;13071143;Stuer;Stuer;no;242;21,55;3;;;;;;;;;;;;
DE80J;13071144;Torgelow am See;Torgelow am See;no;449;14,30;3;;;;;;;;;;;;
DE80J;13071145;Trollenhagen;Trollenhagen;no;895;17,79;3;;;;;;;;;;;;
DE80J;13071146;Tützpatz;Tützpatz;no;575;21,66;3;;;;;;;;;;;;
DE80J;13071147;Userin;Userin;no;647;46,64;3;;;;;;;;;;;;
DE80J;13071148;Utzedel;Utzedel;no;485;25,98;3;;;;;;;;;;;;
DE80J;13071149;Varchentin;Varchentin;no;291;17,38;3;;;;;;;;;;;;
DE80J;13071150;Verchen;Verchen;no;392;11,75;3;;;;;;;;;;;;
DE80J;13071152;Vipperow;Vipperow;no;411;21,00;3;;;;;;;;;;;;
DE80J;13071153;Voigtsdorf;Voigtsdorf;no;107;7,62;3;;;;;;;;;;;;
DE80J;13071154;Vollrathsruhe;Vollrathsruhe;no;392;31,36;3;;;;;;;;;;;;
DE80J;13071155;Walow;Walow;no;480;19,93;3;;;;;;;;;;;;
DE80J;13071156;Waren (Müritz), Stadt;Waren (Müritz), Stadt;no;21210;159,46;2;;;;;;;;;;;;
DE80J;13071157;Warrenzin;Warrenzin;no;383;29,06;3;;;;;;;;;;;;
DE80J;13071158;Werder;Werder;no;561;30,21;3;;;;;;;;;;;;
DE80J;13071159;Wesenberg, Stadt;Wesenberg, Stadt;no;3024;89,63;3;;;;;;;;;;;;
DE80J;13071160;Wildberg;Wildberg;no;516;22,57;3;;;;;;;;;;;;
DE80J;13071161;Woggersin;Woggersin;no;509;6,44;3;;;;;;;;;;;;
DE80J;13071162;Wokuhl-Dabelow;Wokuhl-Dabelow;no;575;46,28;3;;;;;;;;;;;;
DE80J;13071163;Wolde;Wolde;no;566;22,63;3;;;;;;;;;;;;
DE80J;13071164;Woldegk, Stadt;Woldegk, Stadt;no;4310;156,28;3;;;;;;;;;;;;
DE80J;13071165;Wredenhagen;Wredenhagen;no;448;28,25;3;;;;;;;;;;;;
DE80J;13071166;Wulkenzin;Wulkenzin;no;1551;21,59;3;;;;;;;;;;;;
DE80J;13071167;Wustrow;Wustrow;no;707;43,29;3;;;;;;;;;;;;
DE80J;13071168;Zepkow;Zepkow;no;187;12,63;3;;;;;;;;;;;;
DE80J;13071169;Zettemin;Zettemin;no;282;19,04;3;;;;;;;;;;;;
DE80J;13071170;Zirzow;Zirzow;no;317;9,32;3;;;;;;;;;;;;
DE80J;13071171;Zislow;Zislow;no;210;15,94;3;;;;;;;;;;;;
DE80J;13071172;Peenehagen;Peenehagen;no;1091;54,67;3;;;;;;;;;;;;
DE80J;13071173;Kuckssee;Kuckssee;no;540;19,19;3;;;;;;;;;;;;
DE80J;13071174;Schloen-Dratow;Schloen-Dratow;no;863;36,44;3;;;;;;;;;;;;
DE80K;13072001;Admannshagen-Bargeshagen;Admannshagen-Bargeshagen;no;2853;15,77;3;;;;;;;;;;;;
DE80K;13072002;Alt Bukow;Alt Bukow;no;465;15,28;3;;;;;;;;;;;;
DE80K;13072003;Alt Sührkow;Alt Sührkow;no;394;25,52;3;;;;;;;;;;;;
DE80K;13072004;Altkalen;Altkalen;no;780;45,74;3;;;;;;;;;;;;
DE80K;13072005;Am Salzhaff;Am Salzhaff;no;485;15,51;3;;;;;;;;;;;;
DE80K;13072006;Bad Doberan, Stadt;Bad Doberan, Stadt;no;12290;32,85;2;;;;;;;;;;;;
DE80K;13072007;Bartenshagen-Parkentin;Bartenshagen-Parkentin;no;1353;15,35;3;;;;;;;;;;;;
DE80K;13072008;Bastorf;Bastorf;no;1045;24,38;3;;;;;;;;;;;;
DE80K;13072009;Baumgarten;Baumgarten;no;776;39,18;3;;;;;;;;;;;;
DE80K;13072010;Behren-Lübchin;Behren-Lübchin;no;919;69,19;3;;;;;;;;;;;;
DE80K;13072011;Benitz;Benitz;no;395;9,72;3;;;;;;;;;;;;
DE80K;13072012;Bentwisch;Bentwisch;no;2426;14,82;2;;;;;;;;;;;;
DE80K;13072013;Bernitt;Bernitt;no;1568;73,84;3;;;;;;;;;;;;
DE80K;13072014;Biendorf;Biendorf;no;1200;40,99;3;;;;;;;;;;;;
DE80K;13072015;Blankenhagen;Blankenhagen;no;1031;25,27;3;;;;;;;;;;;;
DE80K;13072016;Boddin;Boddin;no;314;23,62;3;;;;;;;;;;;;
DE80K;13072017;Börgerende-Rethwisch;Börgerende-Rethwisch;no;1670;15,02;3;;;;;;;;;;;;
DE80K;13072018;Bröbberow;Bröbberow;no;569;14,39;3;;;;;;;;;;;;
DE80K;13072019;Broderstorf;Broderstorf;no;3813;34,23;3;;;;;;;;;;;;
DE80K;13072020;Bützow, Stadt;Bützow, Stadt;no;7852;39,85;2;;;;;;;;;;;;
DE80K;13072021;Cammin;Cammin;no;710;32,22;3;;;;;;;;;;;;
DE80K;13072022;Carinerland;Carinerland;no;942;38,18;3;;;;;;;;;;;;
DE80K;13072023;Dahmen;Dahmen;no;481;36,48;3;;;;;;;;;;;;
DE80K;13072024;Dalkendorf;Dalkendorf;no;244;15,34;3;;;;;;;;;;;;
DE80K;13072025;Diekhof;Diekhof;no;909;33,31;3;;;;;;;;;;;;
DE80K;13072026;Dobbin-Linstow;Dobbin-Linstow;no;486;65,39;3;;;;;;;;;;;;
DE80K;13072027;Dolgen am See;Dolgen am See;no;663;33,21;3;;;;;;;;;;;;
DE80K;13072028;Dreetz;Dreetz;no;201;12,00;3;;;;;;;;;;;;
DE80K;13072029;Dummerstorf;Dummerstorf;no;7359;120,28;3;;;;;;;;;;;;
DE80K;13072030;Elmenhorst/Lichtenhagen;Elmenhorst/Lichtenhagen;no;4136;12,10;2;;;;;;;;;;;;
DE80K;13072031;Finkenthal;Finkenthal;no;282;20,25;3;;;;;;;;;;;;
DE80K;13072032;Gelbensande;Gelbensande;no;1726;34,05;3;;;;;;;;;;;;
DE80K;13072033;Glasewitz;Glasewitz;no;424;15,59;3;;;;;;;;;;;;
DE80K;13072034;Gnewitz;Gnewitz;no;180;10,09;3;;;;;;;;;;;;
DE80K;13072035;Gnoien, Stadt;Gnoien, Stadt;no;2928;41,11;3;;;;;;;;;;;;
DE80K;13072036;Graal-Müritz;Graal-Müritz;no;4093;8,24;3;;;;;;;;;;;;
DE80K;13072037;Grammow;Grammow;no;147;16,27;3;;;;;;;;;;;;
DE80K;13072038;Groß Roge;Groß Roge;no;626;24,37;3;;;;;;;;;;;;
DE80K;13072039;Groß Schwiesow;Groß Schwiesow;no;311;12,65;3;;;;;;;;;;;;
DE80K;13072040;Groß Wokern;Groß Wokern;no;1021;21,93;3;;;;;;;;;;;;
